Ibuprom® Max tabl. drażowane(400 mg) - 24 szt.,14.57
Ibuprom® Max tabl. drażowane(400 mg) - 48 szt.,24.20
Ibuprom® RR tabl. powl.(400 mg) - 12 szt.,8.81
Ibuprom® RR tabl. powl.(400 mg) - 24 szt.,13.40
Ibuprom® RR tabl. powl.(400 mg) - 48 szt.,28.00
"Ibuprom® Sport spray aerozol na skórę, roztw.(50 mg/g) - 50 g",19.50
Ibuprom® Sport żel żel(50 mg/g) - 1 tuba 100 g,19.89
Ibuprom® Sprint kaps. miękkie(200 mg) - 10 szt.,9.70
Ibuprom® Sprint kaps. miękkie(200 mg) - 24 szt.,15.83
Ibuprom® tabl. powl.(200 mg) - 10 szt.,6.03
Ibuprom® tabl. powl.(200 mg) - 2 szt.,1.11
Ibuprom® tabl. powl.(200 mg) - 50 szt.,23.50
Ibuprom® tabl. powl.(200 mg) - 96 szt.,37.54
Ibuprom® Zatoki tabl. powl.(200 mg+30 mg) - 12 szt.,12.13
Imunit forte kaps. - 30 szt.,21.99
"Imupret N krople doustne, płyn - 1 opakowanie 50 ml",29.28
Imupret tabl. drażowane - 50 szt.,28.49
Imuran® tabl. powl.(25 mg) - 100 szt.,36.79
Imuran® tabl. powl.(50 mg) - 100 szt.,0.00
Inadine® opatrunek(5 x 5 cm) - 1 szt.,1.92
"Inadine® opatrunek(9,5 x 9,5 cm) - 1 szt.",3.40
Incruse Ellipta proszek do inh.(55 µg) - 1 inhalator (30 dawek),52.89
"Indap kaps. twarde(2,5 mg) - 30 szt.",10.84
"Indapamide Krka tabl. o przedł. uwalnianiu(1,5 mg) - 30 szt.",2.21
"Indapamide SR Genoptim® tabl. o przedł. uwalnianiu(1,5 mg) - 30 szt.",2.14
"Indapen SR® tabl. o przedł. uwalnianiu(1,5 mg) - 30 szt.",3.26
"Indapen® tabl. powl.(2,5 mg) - 20 szt.",3.31
"Indapres tabl. powl.(2,5 mg) - 30 szt.",2.99
Ibuprom® Zatoki tabl. powl.(200 mg+30 mg) - 24 szt. (blister),21.11
Ibuprom® Zatoki tabl. powl.(200 mg+30 mg) - 24 szt. (but.),21.11
"Ibuprom® Zatoki Tabs tabl. drażowane(200 mg+6,1 mg) - 12 szt.",11.60
Iburapid tabl. powl.(400 mg) - 10 szt.,6.50
Iburapid tabl. powl.(400 mg) - 50 szt.,17.00
Ibutact  zaw. doustna(40 mg/ml) - but. 200 ml,15.55
"Ibuvit C krople doustne, roztw.(100 mg/ml) - but. 30 ml",11.43
Ibuvit D 1000  kaps. twist-off(1000 j.m.) - 30 szt.,15.73
Ibuvit D 400 kaps. twist-off(400 j.m.) - 30 szt.,14.71
Ibuvit D 600 kaps. twist-off(600 j.m.) - 30 szt.,14.90
Ibuvit D 600 krople doustne(600 j.m.) - but. 10 ml z pompką dozującą,19.04
Ibuvit D3 1000 + K2 MK-7 Omega 3  kaps. - 30 szt.,23.69
Ibuvit D3 2000 + K2 MK-7 Omega 3  kaps. - 30 szt.,28.43
Ibuvit K+D kaps. miękkie twist-off - 30 szt.,29.20
Iclusig tabl. powl.(15 mg) - 60 szt.,31808.70
Iclusig tabl. powl.(45 mg) - 30 szt.,31808.70
Ifapidin® tabl. powl.(250 mg) - 20 szt.,4.34
"Indix® Combi tabl. powl.(10 mg+2,5 mg) - 30 szt.",20.96
"Indix® Combi tabl. powl.(2,5 mg+0,625 mg) - 30 szt.",7.99
"Indix® Combi tabl. powl.(5 mg+1,25 mg) - 30 szt.",13.59
"Indix® SR tabl. o przedł. uwalnianiu(1,5 mg) - 30 szt.",2.21
"Indix® SR tabl. o przedł. uwalnianiu(1,5 mg) - 90 szt.",6.17
"Indocollyre® 0,1% krople do oczu, roztw.(1 mg/ml) - but. 5 ml",28.00
Infacol zaw. doustna(40 mg/ml) - but. 50 ml,27.96
"Infanrix - DTPa zaw. do wstrz. - 1 amp.-strzyk. 0,5 ml",105.25
Infanrix - IPV + Hib proszek i zaw. do sporz. zaw. do wstrz. - 1 amp-strz. zaw.+1 fiol. pr.+2 igły,184.20
Infatrini Peptisorb płyn doustny - 800 ml (4 but. x 200 ml),14.52
Infatrini Powder proszek - puszka 400 g,3.20
Infatrini płyn - 24 but. x 125 ml,62.11
Infectoscab krem(50 mg/g) - tuba 30 g,79.86
Infex Zatoki tabl. powl.(200 mg+30 mg) - 12 szt.,6.26
Ifapidin® tabl. powl.(250 mg) - 60 szt.,10.86
Igantet roztw. do wstrz.(250 j.m./ml) - 1 amp.-strzyk. 1 ml,148.42
Igastrik płyn - 20 ml,17.47
Igastrik płyn - 50 ml,32.99
Ikervis krople do oczu emulsja(1 mg/ml) - 30 pojemników jednodawkowych,420.00
iLadian kaps. - 10 szt.,22.39
Imatenil tabl. powl.(100 mg) - 60 szt.,623.70
Imatenil tabl. powl.(400 mg) - 30 szt.,1247.40
Infex Zatoki tabl. powl.(200 mg+30 mg) - 24 szt.,10.21
"Influvac® Tetra zaw. do wstrz. - 1 amp.-strzyk. 0,5 ml z igłą",39.99
Inhalol płyn do inh. parowej - but. 10 g,10.50
Inhibace® tabl.(1 mg) - 30 szt.,21.49
"Inhibace® tabl.(2,5 mg) - 28 szt.",28.99
Inhibace® tabl.(5 mg) - 28 szt.,51.99
Inj. Magnesii sulfurici 20% Polpharma roztw. do wstrz.(2 g/10 ml) - 10 amp. 10 ml,13.99
Injectio Natrii Chlorati Isotonica Polpharma roztw. do wstrz.(9 mg/ml) - 10 amp. 10 ml,11.09
Injectio Natrii Chlorati Isotonica Polpharma roztw. do wstrz.(9 mg/ml) - 50 amp. 10 ml,50.52
Imecitin proszek do sporz. roztw. do inf.(500 mg+500 mg) - 10 fiolek,550.80
"Imigran® aerozol do nosa, roztw.(20 mg/0,1 ml) - 2 fiolki 0,1 ml",96.12
"Imigran® roztw. do wstrz.(6 mg/0,5 ml) - 2 amp.-strzyk. 0,5 ml",244.61
"Imigran® roztw. do wstrz.(6 mg/0,5 ml) - 2 amp.-strzyk. 0,5 ml + autoiniektor",281.23
Imigran® tabl. powl.(100 mg) - 2 szt.,122.89
Imigran® tabl. powl.(100 mg) - 6 szt.,368.64
Imigran® tabl. powl.(50 mg) - 2 szt.,60.46
Imigran® tabl. powl.(50 mg) - 6 szt.,176.20
Imipenem/Cilastatin Kabi proszek do sporz. roztw. do inf.(500 mg+500 mg) - 10 fiolek 20 ml,968.20
Innofer baby płyn doustny - 50 ml,26.00
Innofer płyn doustny - 100 ml,33.00
Inofolic® proszek do sporz. roztw. - 20 saszetek,55.14
Inofolic® proszek do sporz. roztw. - 60 saszetek,124.99
"Inovox Express pastylki o smaku miętowym(2 mg+0,6 mg+1,2 mg) - 12 szt.",11.25
"Inovox Express pastylki o smaku miodowo-cytrynowym(2 mg+0,6 mg+1,2 mg) - 12 szt.",11.25
"Inovox Express pastylki o smaku miodowo-cytrynowym(2 mg+0,6 mg+1,2 mg) - 24 szt.",17.41
"Inovox Express pastylki o smaku pomarańczowym(2 mg+0,6 mg+1,2 mg) - 12 szt.",11.25
"Inovox Express pastylki o smaku pomarańczowym(2 mg+0,6 mg+1,2 mg) - 24 szt.",17.41
Inspra 25 tabl. powl.(25 mg) - 30 szt.,80.50
Inspra 50 tabl. powl.(50 mg) - 30 szt.,80.50
"Instanyl aerozol do nosa, roztw.(100 µg/dawkę) - but. 2,9 ml (20 dawek) 2,9 mg fentanylu",3.20
Immucol 3 syrop - but. 200 ml,23.00
Immucol 6 syrop - but. 200 ml,23.00
Immuferyna kaps. - 20 szt.,39.90
Immuno PLUS kaps. - 30 szt.,18.00
Immunofort płyn doustny - but. 125 g,16.35
Immunotrofina® Kaszel aerozol doustny - 30 ml,27.00
Immunotrofina® płyn - but. 200 ml,35.00
Imodium® Instant tabl. uleg. rozpad. w j. ustnej(2 mg) - 12 szt.,18.59
Imodium® Instant tabl. uleg. rozpad. w j. ustnej(2 mg) - 6 szt.,10.42
"Imovane® tabl. powl.(7,5 mg) - 20 szt.",23.27
"Imovax Polio zaw. do wstrz. - 1 amp.-strzyk. 0,5 ml",79.81
Implanon NXT implant podskórny(68 mg) - 1 szt.,456.80
"Instanyl aerozol do nosa, roztw.(200 µg/dawkę) - but. 5 ml (40 dawek) 10 mg fentanylu",3.20
"Instanyl aerozol do nosa, roztw.(50 µg/dawkę) - but. 1,8 ml (10 dawek) 0,9 mg fentanylu",3.20
Insulatard® Penfill zaw. do wstrz.(100 j.m./ml) - 5 wkładów Penfill 3 ml,4.98
Insulin lispro Sanofi roztw. do wstrz.(100 j./ml) - 10 wstrzyk. 3 ml SoloStar®,11.18
Insuman® Basal zaw. do wstrz.(100 j.m./ml) - 5 wkładów 3 ml,9.08
Insuman® Basal zaw. do wstrz.(100 j.m./ml) - 5 wstrzyk. 3 ml SoloStar®,4.00
Insuman® Comb 25 zaw. do wstrz.(100 j.m./ml) - 5 wkładów 3 ml,9.08
Insuman® Comb 25 zaw. do wstrz.(100 j.m./ml) - 5 wstrzyk. 3 ml SoloStar®,4.00
Insuman® Rapid roztw. do wstrz.(100 j.m./ml) - 5 wkładów 3 ml,9.08
Insuman® Rapid roztw. do wstrz.(100 j.m./ml) - 5 wstrzyk. 3 ml SoloStar®,4.00
"Integrilin roztw. do inf.(0,75 mg/ml) - 1 fiolka 100 ml",502.20
Integrilin roztw. do wstrz.(2 mg/ml) - 1 fiolka 10 ml,179.82
Intesta kaps. - 60 szt.,25.00
Intractum Crataegi PhytoPharm płyn doustny - but. 100 ml,10.31
Intractum Hippocastani PhytoPharm płyn doustny - but. 100 ml,11.31
Intractum Hyperici PhytoPharm płyn doustny - but. 100 ml,10.81
Intractum Melissae PhytoPharm płyn doustny - but. 100 ml,10.30
Intractum Visci PhytoPharm płyn doustny - but. 100 ml,11.26
Intralipid® 10% emulsja do inf.(100 g/1000 ml) - worek 500 ml,44.99
Intralipid® 20% emulsja do inf.(200 g/1000 ml) - but. 100 ml,35.43
Intralipid® 20% emulsja do inf.(200 g/1000 ml) - but. 500 ml,71.99
Intrasite Gel żel - 15 g,0.00
Intratect® roztw. do inf.(50 mg/ml) - 1 fiolka 20 ml,280.80
"inVag kaps. dopochwowe, twarde - 14 szt.",44.87
"inVag kaps. dopochwowe, twarde - 7 szt.",32.34
Invanz proszek do sporz. konc. roztw. do inf.(1 g) - 1 fiolka,290.79
Imunit forte kaps. - 30 szt.,21.99
"Imupret N krople doustne, płyn - 1 opakowanie 50 ml",29.28
Imupret tabl. drażowane - 50 szt.,28.49
Imuran® tabl. powl.(25 mg) - 100 szt.,36.79
Imuran® tabl. powl.(50 mg) - 100 szt.,0.00
Inadine® opatrunek(5 x 5 cm) - 1 szt.,1.92
"Inadine® opatrunek(9,5 x 9,5 cm) - 1 szt.",3.40
Incruse Ellipta proszek do inh.(55 µg) - 1 inhalator (30 dawek),52.89
"Indap kaps. twarde(2,5 mg) - 30 szt.",10.84
"Indapamide Krka tabl. o przedł. uwalnianiu(1,5 mg) - 30 szt.",2.21
"Indapamide SR Genoptim® tabl. o przedł. uwalnianiu(1,5 mg) - 30 szt.",2.14
"Indapen SR® tabl. o przedł. uwalnianiu(1,5 mg) - 30 szt.",3.26
"Indapen® tabl. powl.(2,5 mg) - 20 szt.",3.31
"Indapres tabl. powl.(2,5 mg) - 30 szt.",2.99
Invega tabl. o przedł. uwalnianiu(3 mg) - 28 szt.,642.18
Invega tabl. o przedł. uwalnianiu(6 mg) - 28 szt.,642.18
Invega tabl. o przedł. uwalnianiu(9 mg) - 28 szt.,963.26
Inventum tabl. do rozgr. i żucia(25 mg) - 2 szt.,6.20
Inventum tabl. do rozgr. i żucia(25 mg) - 4 szt.,15.25
Invokana tabl. powl.(100 mg) - 30 szt.,60.24
Invokana tabl. powl.(300 mg) - 30 szt.,338.39
Iomeron® 250 roztw. do wstrz.(250 mg J/ml) - but. 50 ml,69.26
Iomeron® 300 roztw. do wstrz.(300 mg J/ml) - but. 100 ml,122.61
Iomeron® 300 roztw. do wstrz.(300 mg J/ml) - but. 20 ml,43.57
Iomeron® 300 roztw. do wstrz.(300 mg J/ml) - but. 200 ml,223.97
Iomeron® 300 roztw. do wstrz.(300 mg J/ml) - but. 50 ml,72.61
Iomeron® 300 roztw. do wstrz.(300 mg J/ml) - but. 500 ml,103.02
Iomeron® 350 roztw. do wstrz.(350 mg J/ml) - but. 100 ml,167.50
Iomeron® 350 roztw. do wstrz.(350 mg J/ml) - but. 200 ml,292.46
Iomeron® 350 roztw. do wstrz.(350 mg J/ml) - but. 50 ml,86.39
Iomeron® 350 roztw. do wstrz.(350 mg J/ml) - but. 500 ml,658.21
Iomeron® 400 roztw. do wstrz.(400 mg J/ml) - but. 100 ml,204.89
Iomeron® 400 roztw. do wstrz.(400 mg J/ml) - but. 200 ml,329.11
"Indix® Combi tabl. powl.(10 mg+2,5 mg) - 30 szt.",20.96
"Indix® Combi tabl. powl.(2,5 mg+0,625 mg) - 30 szt.",7.99
"Indix® Combi tabl. powl.(5 mg+1,25 mg) - 30 szt.",13.59
"Indix® SR tabl. o przedł. uwalnianiu(1,5 mg) - 30 szt.",2.21
"Indix® SR tabl. o przedł. uwalnianiu(1,5 mg) - 90 szt.",6.17
"Indocollyre® 0,1% krople do oczu, roztw.(1 mg/ml) - but. 5 ml",28.00
Infacol zaw. doustna(40 mg/ml) - but. 50 ml,27.96
"Infanrix - DTPa zaw. do wstrz. - 1 amp.-strzyk. 0,5 ml",105.25
Infanrix - IPV + Hib proszek i zaw. do sporz. zaw. do wstrz. - 1 amp-strz. zaw.+1 fiol. pr.+2 igły,184.20
Infatrini Peptisorb płyn doustny - 800 ml (4 but. x 200 ml),14.52
Infatrini Powder proszek - puszka 400 g,3.20
Infatrini płyn - 24 but. x 125 ml,62.11
Infectoscab krem(50 mg/g) - tuba 30 g,79.86
Infex Zatoki tabl. powl.(200 mg+30 mg) - 12 szt.,6.26
Iomeron® 400 roztw. do wstrz.(400 mg J/ml) - but. 50 ml,112.75
Iomeron® 400 roztw. do wstrz.(400 mg J/ml) - but. 500 ml,806.63
Iporel® tabl.(75 µg) - 50 szt.,11.90
Ipozumax kaps. twarde(100 mg) - 28 szt.,41.04
Ipozumax kaps. twarde(100 mg) - 4 szt.,8.31
IPP 20 tabl. dojelitowe(20 mg) - 14 szt.,12.45
IPP 20 tabl. dojelitowe(20 mg) - 28 szt.,6.77
IPP 20 tabl. dojelitowe(20 mg) - 56 szt.,13.21
IPP 40 tabl. dojelitowe(40 mg) - 28 szt.,12.64
IPP 40 tabl. dojelitowe(40 mg) - 56 szt.,20.42
"Ipres long 1,5 tabl. o przedł. uwalnianiu(1,5 mg) - 30 szt.",3.69
"Iprixon Neb roztw. do nebulizacji((0,5 mg+2,5 mg)/2,5 ml) - 20 amp. 2,5 ml",26.78
Irbesartan Aurovitas tabl.(150 mg) - 28 szt.,3.95
Irbesartan Aurovitas tabl.(300 mg) - 28 szt.,7.44
Ircolon forte tabl.(200 mg) - 100 szt.,65.57
Ircolon Gastro tabl.(100 mg) - 10 szt.,19.75
Ircolon tabl.(100 mg) - 100 szt.,39.00
Ircolon tabl.(100 mg) - 30 szt.,18.00
Ircolon tabl.(100 mg) - 60 szt.,35.00
Infex Zatoki tabl. powl.(200 mg+30 mg) - 24 szt.,10.21
"Influvac® Tetra zaw. do wstrz. - 1 amp.-strzyk. 0,5 ml z igłą",39.99
Inhalol płyn do inh. parowej - but. 10 g,10.50
Inhibace® tabl.(1 mg) - 30 szt.,21.49
"Inhibace® tabl.(2,5 mg) - 28 szt.",28.99
Inhibace® tabl.(5 mg) - 28 szt.,51.99
Inj. Magnesii sulfurici 20% Polpharma roztw. do wstrz.(2 g/10 ml) - 10 amp. 10 ml,13.99
Injectio Natrii Chlorati Isotonica Polpharma roztw. do wstrz.(9 mg/ml) - 10 amp. 10 ml,11.09
Injectio Natrii Chlorati Isotonica Polpharma roztw. do wstrz.(9 mg/ml) - 50 amp. 10 ml,50.52
Iribos kaps. - 30 szt.,40.00
Irinotecan Kabi konc. do sporz. roztw. do inf.(20 mg/ml) - 1 fiolka 15 ml,215.98
Irinotecan Kabi konc. do sporz. roztw. do inf.(20 mg/ml) - 1 fiolka 2 ml,31.20
Irinotecan Kabi konc. do sporz. roztw. do inf.(20 mg/ml) - 1 fiolka 5 ml,71.99
Irinotecan medac konc. do sporz. roztw. do inf.(20 mg/ml) - 1 fiolka 15 ml,202.23
Irinotecan medac konc. do sporz. roztw. do inf.(20 mg/ml) - 1 fiolka 2 ml,40.45
Irinotecan medac konc. do sporz. roztw. do inf.(20 mg/ml) - 1 fiolka 5 ml,80.89
Irprestan tabl. powl.(150 mg) - 28 szt.,8.19
Irprestan tabl. powl.(300 mg) - 28 szt.,14.80
Innofer baby płyn doustny - 50 ml,26.00
Innofer płyn doustny - 100 ml,33.00
Inofolic® proszek do sporz. roztw. - 20 saszetek,55.14
Inofolic® proszek do sporz. roztw. - 60 saszetek,124.99
"Inovox Express pastylki o smaku miętowym(2 mg+0,6 mg+1,2 mg) - 12 szt.",11.25
"Inovox Express pastylki o smaku miodowo-cytrynowym(2 mg+0,6 mg+1,2 mg) - 12 szt.",11.25
"Inovox Express pastylki o smaku miodowo-cytrynowym(2 mg+0,6 mg+1,2 mg) - 24 szt.",17.41
"Inovox Express pastylki o smaku pomarańczowym(2 mg+0,6 mg+1,2 mg) - 12 szt.",11.25
"Inovox Express pastylki o smaku pomarańczowym(2 mg+0,6 mg+1,2 mg) - 24 szt.",17.41
Inspra 25 tabl. powl.(25 mg) - 30 szt.,80.50
Inspra 50 tabl. powl.(50 mg) - 30 szt.,80.50
"Instanyl aerozol do nosa, roztw.(100 µg/dawkę) - but. 2,9 ml (20 dawek) 2,9 mg fentanylu",3.20
Irprestan tabl. powl.(75 mg) - 28 szt.,4.37
"Iruxol® Mono maść(1,2 j./g) - tuba 20 g",20.30
Isla® - Cassis pastylki Cassis(80 mg) - 30 szt.,15.00
Isla® - Cassis pastylki Cassis(80 mg) - 60 szt.,20.00
Isla® - Ginger pastylki Ginger(80 mg) - 30 szt.,15.00
Isla® - Medic Hydro+ pastylki do ssania - 20 szt.,15.00
Isla® - Medic Hydro+ Wiśnia pastylki do ssania - 20 szt.,15.00
Isla® - Mint pastylki Mint(80 mg) - 30 szt.,15.00
Isla® - Mint pastylki Mint(80 mg) - 60 szt.,20.00
Isla® - Moos pastylki Moos(80 mg) - 30 szt.,15.00
Isla® - Moos pastylki Moos(80 mg) - 60 szt.,20.00
Isla® junior pastylki do ssania o smaku truskawkowym - 20 szt.,15.00
Ismian tabl. powl.(100 mg) - 20 szt.,4.08
Ismian tabl. powl.(100 mg) - 30 szt.,5.90
Ismian tabl. powl.(25 mg) - 100 szt.,4.99
Ismian tabl. powl.(25 mg) - 20 szt.,1.08
Ismian tabl. powl.(25 mg) - 30 szt.,1.61
Ismian tabl. powl.(50 mg) - 30 szt.,3.11
Ismigen tabl. podjęzyk. - 30 szt.,100.00
"Instanyl aerozol do nosa, roztw.(200 µg/dawkę) - but. 5 ml (40 dawek) 10 mg fentanylu",3.20
"Instanyl aerozol do nosa, roztw.(50 µg/dawkę) - but. 1,8 ml (10 dawek) 0,9 mg fentanylu",3.20
Insulatard® Penfill zaw. do wstrz.(100 j.m./ml) - 5 wkładów Penfill 3 ml,4.98
Insulin lispro Sanofi roztw. do wstrz.(100 j./ml) - 10 wstrzyk. 3 ml SoloStar®,11.18
Insuman® Basal zaw. do wstrz.(100 j.m./ml) - 5 wkładów 3 ml,9.08
Insuman® Basal zaw. do wstrz.(100 j.m./ml) - 5 wstrzyk. 3 ml SoloStar®,4.00
Insuman® Comb 25 zaw. do wstrz.(100 j.m./ml) - 5 wkładów 3 ml,9.08
Insuman® Comb 25 zaw. do wstrz.(100 j.m./ml) - 5 wstrzyk. 3 ml SoloStar®,4.00
Insuman® Rapid roztw. do wstrz.(100 j.m./ml) - 5 wkładów 3 ml,9.08
Insuman® Rapid roztw. do wstrz.(100 j.m./ml) - 5 wstrzyk. 3 ml SoloStar®,4.00
"Integrilin roztw. do inf.(0,75 mg/ml) - 1 fiolka 100 ml",502.20
Integrilin roztw. do wstrz.(2 mg/ml) - 1 fiolka 10 ml,179.82
Intesta kaps. - 60 szt.,25.00
Intractum Crataegi PhytoPharm płyn doustny - but. 100 ml,10.31
Intractum Hippocastani PhytoPharm płyn doustny - but. 100 ml,11.31
Intractum Hyperici PhytoPharm płyn doustny - but. 100 ml,10.81
Intractum Melissae PhytoPharm płyn doustny - but. 100 ml,10.30
Isoderm kaps. miękkie(20 mg) - 30 szt.,59.00
Isonasin Septo roztwór do płukania nosa - 20 amp. x 5 ml,19.00
Isoprinosine syrop(50 mg/ml) - but. 150 ml,68.97
Isoprinosine tabl.(500 mg) - 50 szt.,114.75
Isoptin® 40 tabl. powl.(40 mg) - 40 szt.,11.45
Isoptin® 80 tabl. powl.(80 mg) - 40 szt.,14.84
Isoptin® SR 120 tabl. o przedł. uwalnianiu(120 mg) - 40 szt.,19.85
Isoptin® SR-E 240 tabl. o przedł. uwalnianiu(240 mg) - 20 szt.,18.40
Itami® plaster leczniczy(140 mg) - 10 szt.,56.65
Itami® plaster leczniczy(140 mg) - 2 szt.,19.30
Itami® plaster leczniczy(140 mg) - 5 szt.,35.60
ItraGen kaps. twarde(100 mg) - 28 szt.,41.04
Itrax kaps. twarde(100 mg) - 28 szt.,41.65
Itrax kaps. twarde(100 mg) - 4 szt.,8.04
Itrokast kaps. twarde(100 mg) - 4 szt.,11.82
Itromyx kaps. twarde(100 mg) - 28 szt.,29.55
Itromyx kaps. twarde(100 mg) - 4 szt.,7.59
IUB™ wkładka wewnątrzmaciczna - 1 szt.,429.00
Ivabradine Accord tabl. powl.(5 mg) - 28 szt.,5.89
Intractum Visci PhytoPharm płyn doustny - but. 100 ml,11.26
Intralipid® 10% emulsja do inf.(100 g/1000 ml) - worek 500 ml,44.99
Intralipid® 20% emulsja do inf.(200 g/1000 ml) - but. 100 ml,35.43
Intralipid® 20% emulsja do inf.(200 g/1000 ml) - but. 500 ml,71.99
Intrasite Gel żel - 15 g,0.00
Intratect® roztw. do inf.(50 mg/ml) - 1 fiolka 20 ml,280.80
"inVag kaps. dopochwowe, twarde - 14 szt.",44.87
"inVag kaps. dopochwowe, twarde - 7 szt.",32.34
Invanz proszek do sporz. konc. roztw. do inf.(1 g) - 1 fiolka,290.79
Ivabradine Accord tabl. powl.(5 mg) - 56 szt.,4.51
"Ivabradine Accord tabl. powl.(7,5 mg) - 28 szt.",5.30
"Ivabradine Accord tabl. powl.(7,5 mg) - 56 szt.",3.20
Ivabradine Anpharm tabl. powl.(5 mg) - 56 szt.,16.42
"Ivabradine Anpharm tabl. powl.(7,5 mg) - 56 szt.",19.54
Ivabradine Aurovitas  tabl. powl.(5 mg) - 56 szt.,6.17
Ivabradine Genoptim tabl. powl.(5 mg) - 56 szt.,5.60
"Ivabradine Genoptim tabl. powl.(7,5 mg) - 56 szt.",3.20
Ivabradine Mylan tabl. powl.(5 mg) - 56 szt.,4.51
"Ivabradine Mylan tabl. powl.(7,5 mg) - 56 szt.",3.20
Ivabradine Zentiva tabl. powl.(5 mg) - 56 szt.,4.51
"Ivabradine Zentiva tabl. powl.(7,5 mg) - 56 szt.",13.98
Ivares tabl. powl.(5 mg) - 56 szt.,12.73
"Ivares tabl. powl.(7,5 mg) - 56 szt.",13.90
Ivineb tabl.(5 mg) - 28 szt.,3.36
"Ivipamid tabl. o przedł. uwalnianiu(1,5 mg) - 30 szt.",1.95
Ivipril tabl.(10 mg) - 28 szt.,11.95
"Ivipril tabl.(2,5 mg) - 28 szt.",3.20
Ivipril tabl.(5 mg) - 28 szt.,5.97
"Iviprolol tabl. o przedł. uwalnianiu(23,75 mg) - 28 szt.",10.26
Invega tabl. o przedł. uwalnianiu(3 mg) - 28 szt.,642.18
Invega tabl. o przedł. uwalnianiu(6 mg) - 28 szt.,642.18
Invega tabl. o przedł. uwalnianiu(9 mg) - 28 szt.,963.26
Inventum tabl. do rozgr. i żucia(25 mg) - 2 szt.,6.20
Inventum tabl. do rozgr. i żucia(25 mg) - 4 szt.,15.25
Invokana tabl. powl.(100 mg) - 30 szt.,60.24
Invokana tabl. powl.(300 mg) - 30 szt.,338.39
Iomeron® 250 roztw. do wstrz.(250 mg J/ml) - but. 50 ml,69.26
Iomeron® 300 roztw. do wstrz.(300 mg J/ml) - but. 100 ml,122.61
Iomeron® 300 roztw. do wstrz.(300 mg J/ml) - but. 20 ml,43.57
Iomeron® 300 roztw. do wstrz.(300 mg J/ml) - but. 200 ml,223.97
Iomeron® 300 roztw. do wstrz.(300 mg J/ml) - but. 50 ml,72.61
Iomeron® 300 roztw. do wstrz.(300 mg J/ml) - but. 500 ml,103.02
Iomeron® 350 roztw. do wstrz.(350 mg J/ml) - but. 100 ml,167.50
Iomeron® 350 roztw. do wstrz.(350 mg J/ml) - but. 200 ml,292.46
Iomeron® 350 roztw. do wstrz.(350 mg J/ml) - but. 50 ml,86.39
Iomeron® 350 roztw. do wstrz.(350 mg J/ml) - but. 500 ml,658.21
Iomeron® 400 roztw. do wstrz.(400 mg J/ml) - but. 100 ml,204.89
Iomeron® 400 roztw. do wstrz.(400 mg J/ml) - but. 200 ml,329.11
"Iviprolol tabl. o przedł. uwalnianiu(47,5 mg) - 28 szt.",12.08
Iviprolol tabl. o przedł. uwalnianiu(95 mg) - 28 szt.,18.47
Ivohart tabl. powl.(5 mg) - 112 szt.,3.98
Ivohart tabl. powl.(5 mg) - 56 szt.,4.46
"Ivohart tabl. powl.(7,5 mg) - 112 szt.",5.97
"Ivohart tabl. powl.(7,5 mg) - 56 szt.",3.20
Ivoxel emulsja na skórę(1 mg/g) - but. 30 g,36.47
Ivoxel emulsja na skórę(1 mg/g) - but. 60 g,64.04
Ivoxel krem(1 mg/g) - 15 g,18.11
Ivoxel krem(1 mg/g) - 35 g,39.60
iXell test paskowy - 50 szt.,3.32
"Ixiaro zaw. do wstrz.(6 µg/0,5 ml) - 1 amp.-strzyk. 0,5 ml",362.00
Izotek® 10 mg kaps. miękkie(10 mg) - 30 szt.,39.31
Izotek® 10 mg kaps. miękkie(10 mg) - 60 szt.,68.41
Izotek® 20 mg kaps. miękkie(20 mg) - 100 szt.,123.99
Izotek® 20 mg kaps. miękkie(20 mg) - 30 szt.,50.02
Izotek® 20 mg kaps. miękkie(20 mg) - 60 szt.,81.85
"Izotziaja żel(0,5 mg/g) - tuba 20 g",15.59
Izovag krem dopoch.(10 mg/g) - 1 tuba 40 g,35.00
Iomeron® 400 roztw. do wstrz.(400 mg J/ml) - but. 50 ml,112.75
Iomeron® 400 roztw. do wstrz.(400 mg J/ml) - but. 500 ml,806.63
Iporel® tabl.(75 µg) - 50 szt.,11.90
Ipozumax kaps. twarde(100 mg) - 28 szt.,41.04
Ipozumax kaps. twarde(100 mg) - 4 szt.,8.31
IPP 20 tabl. dojelitowe(20 mg) - 14 szt.,12.45
IPP 20 tabl. dojelitowe(20 mg) - 28 szt.,6.77
IPP 20 tabl. dojelitowe(20 mg) - 56 szt.,13.21
IPP 40 tabl. dojelitowe(40 mg) - 28 szt.,12.64
IPP 40 tabl. dojelitowe(40 mg) - 56 szt.,20.42
"Ipres long 1,5 tabl. o przedł. uwalnianiu(1,5 mg) - 30 szt.",3.69
"Iprixon Neb roztw. do nebulizacji((0,5 mg+2,5 mg)/2,5 ml) - 20 amp. 2,5 ml",26.78
Irbesartan Aurovitas tabl.(150 mg) - 28 szt.,3.95
Irbesartan Aurovitas tabl.(300 mg) - 28 szt.,7.44
Ircolon forte tabl.(200 mg) - 100 szt.,65.57
Ircolon Gastro tabl.(100 mg) - 10 szt.,19.75
Ircolon tabl.(100 mg) - 100 szt.,39.00
Ircolon tabl.(100 mg) - 30 szt.,18.00
